category,record_index,point_count,hmin,hmax,haverage,vmin,vmax,vaverage,hrange,vrange
helicopter,96,100,2098.28,2227.93,2139.84,123.003,142.82,132.463,129.658,19.8166
helicopter,97,100,2110.29,2238.91,2150.69,125.375,144.163,134.128,128.615,18.7879
helicopter,98,100,2123.27,2245.16,2160.32,116.277,134.762,125.056,121.896,18.4842
helicopter,99,100,2018.75,2145.64,2059.81,117.051,136.446,126.385,126.887,19.3944
helicopter,100,100,2027.22,2155.67,2070.06,118.121,136.853,127.916,128.46,18.7326
helicopter,101,100,2038.52,2165.59,2080.45,119.76,138.721,129.553,127.061,18.9609
helicopter,102,100,2052.71,2180,2090,121.228,139.569,130.836,127.293,18.3407
helicopter,103,100,2062.17,2187.39,2100.75,123.397,143.168,132.439,125.216,19.7701
helicopter,104,100,2069.82,2194.19,2109.98,124.758,143.516,134.002,124.374,18.7582
helicopter,105,100,2084,2212.78,2119.88,115.588,134.586,125.06,128.787,18.998
helicopter,106,100,2090.59,2216.71,2129.96,117.035,135.806,126.487,126.119,18.7707
helicopter,107,100,2102.73,2235.41,2140.49,117.597,137.012,127.871,132.681,19.4156
helicopter,108,100,2107.68,2239.65,2149.8,120.96,138.674,129.452,131.968,17.7133
helicopter,109,100,2118.54,2252.04,2161.03,121.217,140.902,130.907,133.496,19.6851
helicopter,110,100,2021.27,2143.78,2059.58,122.912,142.944,132.44,122.504,20.0322
helicopter,111,100,2028.26,2156.54,2070.93,124.702,143.862,134.046,128.281,19.16
helicopter,112,100,2035.09,2163.55,2079.75,116.225,134.49,125.138,128.454,18.2651
helicopter,113,100,2049.6,2174.79,2090.47,117.276,137.426,126.487,125.189,20.1496
helicopter,114,100,2059.82,2180.35,2099.1,119.237,137.876,128.069,120.533,18.6385
helicopter,115,100,2070.08,2197.21,2110.93,120.294,139.597,129.606,127.122,19.3031
helicopter,116,100,2078.9,2202.01,2119.94,121.212,140.871,130.91,123.116,19.6591
helicopter,117,100,2093.87,2214.9,2129.36,123.051,141.201,132.63,121.033,18.15
helicopter,118,100,2098.81,2223.71,2140.23,125.153,143.959,134.147,124.892,18.8062
helicopter,119,100,2105.76,2236.21,2150.46,115.762,133.805,124.909,130.45,18.0433
helicopter,120,100,2122.07,2246.04,2160.92,117.77,136.016,126.565,123.964,18.2462
helicopter,121,100,2021.63,2149.98,2060.48,118.703,137.063,127.764,128.353,18.3601
helicopter,122,100,2026.03,2158.23,2070.19,119.202,138.758,129.218,132.204,19.5564
helicopter,123,100,2036.68,2166.35,2080.43,121.519,140.285,130.893,129.672,18.7662
helicopter,124,100,2053.24,2178.89,2090.61,122.942,141.923,132.546,125.649,18.9814
helicopter,125,100,2063.03,2186.52,2100.18,124.076,142.53,133.965,123.497,18.454
helicopter,126,100,2069.46,2197.99,2110.55,115.367,134.358,124.854,128.531,18.9907
helicopter,127,100,2081.61,2202.9,2119.65,116.537,135.98,126.448,121.292,19.4423
helicopter,128,100,2090.33,2213.29,2130.6,118.163,137.272,127.963,122.963,19.109
helicopter,129,100,2100.9,2231.26,2140.33,119.957,139.12,129.717,130.36,19.1627
helicopter,130,100,2107.53,2243.37,2150.16,121.949,140.179,131.075,135.845,18.2298
helicopter,131,100,2120.82,2245.27,2159.45,122.866,142.515,132.583,124.455,19.6492
helicopter,132,100,2021.07,2150.6,2060.37,123.89,143.429,133.889,129.537,19.5397
helicopter,133,100,2030.36,2158.82,2070.16,116.125,134.223,125.015,128.46,18.0977
helicopter,134,100,2040.49,2165.32,2080.46,117.118,135.683,126.368,124.826,18.5655
helicopter,135,100,2052.04,2174.53,2090.16,117.513,137.766,128.067,122.485,20.2527
helicopter,136,100,2056.86,2187.22,2099.73,120.366,138.618,129.427,130.353,18.2513
helicopter,137,100,2068.47,2200.24,2110.29,120.797,139.996,130.848,131.772,19.1993
helicopter,138,100,2079.84,2208.09,2120.66,122.505,141.834,132.321,128.249,19.3294
helicopter,139,100,2089.33,2223.13,2129.39,124.244,143.579,133.79,133.802,19.3353
helicopter,140,100,2100.52,2232.77,2140.49,116.65,134.166,125.055,132.254,17.5167
helicopter,141,100,2107.6,2237.09,2150.11,116.473,136.152,126.503,129.487,19.679
helicopter,142,100,2120.46,2249.96,2160.21,117.618,138.243,128.098,129.496,20.625
helicopter,143,100,2018.68,2148.71,2060.1,120.316,139.838,129.388,130.031,19.5222
helicopter,144,100,2028.99,2157.95,2070.12,122.51,140.695,130.991,128.962,18.1854
helicopter,145,100,2039.7,2169.51,2080.38,122.625,141.388,132.49,129.804,18.7634
helicopter,146,100,2048.47,2173.8,2090.63,124.336,144.084,133.956,125.331,19.7483
helicopter,147,100,2056.15,2187.75,2100.28,116.182,135.297,125.127,131.597,19.1144
helicopter,148,100,2070.43,2199.28,2110.12,116.551,135.445,126.431,128.849,18.8941
helicopter,149,100,2080.89,2206.87,2120.18,117.611,138.025,128.003,125.984,20.4135
helicopter,150,100,2090.77,2217.71,2131.15,119.266,138.726,129.621,126.936,19.4596
helicopter,151,100,2098.17,2227.43,2139.88,122.539,140.111,131.119,129.256,17.5711
helicopter,152,100,2112.88,2237.53,2149.84,123.849,142.793,132.571,124.646,18.9441
helicopter,153,100,2120.91,2246.04,2159.56,124.395,143.313,134.001,125.124,18.9181
helicopter,154,100,2020.33,2144.45,2060.51,115.587,134.327,124.802,124.118,18.7405
helicopter,155,100,2026.96,2156.08,2070.39,116.138,135.77,126.509,129.12,19.6322
helicopter,156,100,2038.44,2167.41,2080.14,118.123,137.63,128.114,128.962,19.5068
helicopter,157,100,2050.4,2176.62,2090.51,120.53,139.341,129.445,126.223,18.8114
helicopter,158,100,2061.41,2182.97,2099.62,121.698,141.527,131.089,121.566,19.8287
helicopter,159,100,2069.63,2196.14,2110.88,122.693,142.058,132.561,126.505,19.3649
helicopter,160,100,2079.49,2208.41,2119.65,124.5,142.722,133.74,128.914,18.2219
helicopter,161,100,2084.3,2216.66,2129.92,115.396,134.281,125.055,132.358,18.884
helicopter,162,100,2098.4,2229.55,2139.86,116.921,135.868,126.483,131.152,18.9474
helicopter,163,100,2110.59,2232.55,2149.86,118.362,137.477,127.756,121.967,19.115
helicopter,164,100,2119.82,2251.79,2160.03,118.834,138.372,129.55,131.976,19.5382
helicopter,165,100,2019.05,2145.34,2059.88,121.714,140.659,130.917,126.289,18.9454
helicopter,166,100,2029.58,2156.54,2070.23,122.087,143.964,132.389,126.961,21.877
helicopter,167,100,2040.88,2170,2080.4,124.043,144.185,134.162,129.114,20.1427
helicopter,168,100,2049.91,2175.61,2090.71,114.913,134.129,125.108,125.698,19.2169
helicopter,169,100,2058.11,2183.77,2100.23,117.061,135.596,126.483,125.658,18.5352
helicopter,170,100,2070.96,2194.07,2110.8,117.789,136.527,127.842,123.113,18.738
helicopter,171,100,2080.57,2205.17,2120.01,120.546,138.975,129.528,124.6,18.4292
helicopter,172,100,2090.97,2213.86,2130.27,121.732,140.693,130.95,122.887,18.9613
helicopter,173,100,2099.27,2224.34,2140.62,122.758,141.372,132.576,125.073,18.6135
helicopter,174,100,2111.3,2235.63,2150.52,124.292,144.838,134.071,124.333,20.5458
helicopter,175,100,2122.45,2252.28,2160.14,116.498,136.307,125.24,129.828,19.8085
helicopter,176,100,2018.61,2152.73,2060.29,117.42,136.55,126.392,134.119,19.13
helicopter,177,100,2027.58,2155.67,2070.46,117.691,136.692,128.036,128.085,19.0013
helicopter,178,100,2033.9,2169.74,2080.11,119.917,138.621,129.275,135.837,18.7038
helicopter,179,100,2045.04,2179.37,2090.19,121.848,140.226,130.874,134.327,18.3785
helicopter,180,100,2062.02,2184.64,2099.58,123.555,142.688,132.727,122.624,19.1328
helicopter,181,100,2066.76,2198.54,2109.77,123.963,143.684,134.009,131.777,19.7212
helicopter,182,100,2082.34,2205.56,2120.34,115.67,133.762,124.94,123.221,18.0918
helicopter,183,100,2092.9,2216.81,2129.79,117.308,134.845,126.415,123.912,17.537
helicopter,184,100,2099.68,2229.32,2140.5,119.105,136.812,127.816,129.644,17.7073
helicopter,185,100,2110.35,2237.82,2149.82,119.634,139.029,129.627,127.478,19.3944
helicopter,186,100,2119.35,2242.2,2160.91,121.466,140.469,130.948,122.849,19.0037
helicopter,187,100,2022.54,2147.51,2060.4,123.18,142.494,132.481,124.975,19.3141
helicopter,188,100,2032.18,2153.83,2069.68,124.84,143.088,133.938,121.648,18.2482
helicopter,189,100,2039.38,2172.49,2080.09,115.085,134.673,124.891,133.109,19.5882
helicopter,190,100,2052.68,2179.65,2090.12,117.493,135.713,126.497,126.969,18.2208
helicopter,191,100,2057.37,2188.8,2100.46,118.006,137.118,127.823,131.43,19.1119
helicopter,192,100,2072.79,2197.19,2110.27,120.928,139.573,129.658,124.402,18.6449
helicopter,193,100,2082.15,2211.1,2120.24,122.459,140.698,131.021,128.946,18.2385
helicopter,194,100,2088.57,2223.81,2131.03,123.383,141.543,132.505,135.235,18.1606
helicopter,195,100,2100.02,2226.05,2139.95,125.015,143.311,134.227,126.025,18.296
helicopter,196,100,2108.66,2233.24,2150.17,116.579,134.216,124.947,124.58,17.637
helicopter,197,100,2119.83,2244.85,2160.52,116.975,136.001,126.273,125.02,19.0259
helicopter,198,100,2020.56,2148.09,2059.9,117.374,137.041,128.019,127.528,19.6666
helicopter,199,100,2029.78,2162.34,2070.73,120.508,138.799,129.629,132.568,18.2911
helicopter,200,100,2040.6,2164.68,2080.15,122.282,140.584,130.867,124.077,18.3021
helicopter,201,100,2050.57,2179.95,2090.23,122.214,142.021,132.515,129.383,19.8073
helicopter,202,100,2057.73,2189.14,2100.95,122.89,143.902,134.088,131.414,21.012
helicopter,203,100,2070.37,2198.74,2110.74,115.397,134.053,124.816,128.371,18.6559
helicopter,204,100,2078.94,2209.78,2120.52,117.439,136.439,126.383,130.838,19
helicopter,205,100,2087.37,2216.23,2129.78,118.56,138.406,128.088,128.855,19.8467
helicopter,206,100,2102.36,2222.14,2140.15,120.332,138.561,129.34,119.788,18.2299
helicopter,207,100,2111.16,2237.52,2151.15,121.648,139.966,131.078,126.358,18.3186
helicopter,208,100,2116.4,2243.18,2160.67,123.918,142.353,132.384,126.78,18.435
helicopter,209,100,2021.67,2144.19,2060.79,123.88,144.05,133.928,122.518,20.1696
helicopter,210,100,2033.52,2154.84,2071.29,115.857,135.118,124.953,121.321,19.2618
helicopter,211,100,2038.26,2170.6,2080.19,117.313,136.224,126.493,132.334,18.9107
helicopter,212,100,2048.83,2178.72,2089.78,118.097,137.476,127.905,129.886,19.3788
helicopter,213,100,2062.01,2184.67,2100.6,119.843,139.737,129.566,122.654,19.8942
helicopter,214,100,2066.96,2191.41,2109.77,120.462,140.684,131.003,124.446,20.2219
helicopter,215,100,2080.21,2206.88,2119.95,123.055,142.063,132.439,126.671,19.0082
helicopter,216,100,2091.61,2219.99,2129.87,125.125,143.364,134.148,128.378,18.2392
helicopter,217,100,2098.94,2226.98,2140.45,115.488,134.843,124.813,128.035,19.3556
helicopter,218,100,2109.16,2238.69,2150.28,117.186,135.45,126.505,129.524,18.2639
helicopter,219,100,2120.36,2247.76,2160.23,118.574,137.519,127.843,127.396,18.9445
helicopter,220,100,2021.75,2150.13,2059.56,120.126,138.572,129.44,128.379,18.4452
helicopter,221,100,2025.71,2160.93,2070.4,120.926,140.436,131.004,135.214,19.5105
helicopter,222,100,2041.09,2167.47,2080.83,122.28,142.502,132.496,126.384,20.2223
helicopter,223,100,2052.01,2175.74,2090.66,124.58,144.018,133.859,123.729,19.4379
helicopter,224,100,2061.47,2187.44,2100.21,115.016,134.742,124.965,125.969,19.7259
helicopter,225,100,2069.88,2197.64,2110.11,115.072,135.538,126.581,127.761,20.4669
helicopter,226,100,2078.87,2210.12,2120.54,118.421,138.277,128.029,131.252,19.8556
helicopter,227,100,2091.93,2215.34,2130.16,121.093,138.612,129.501,123.412,17.5188
helicopter,228,100,2100.78,2232.69,2140.58,121.238,140.497,131.046,131.916,19.259
helicopter,229,100,2108.6,2233.41,2149.32,123.058,142.145,132.48,124.818,19.0871
helicopter,230,100,2113.99,2248.14,2159.06,123.878,144.378,133.937,134.144,20.4997
helicopter,231,100,2020.41,2153.8,2060.47,115.816,134.64,125.015,133.39,18.8239
helicopter,232,100,2031.27,2161.58,2071.32,116.329,135.499,126.387,130.313,19.1707
helicopter,233,100,2041.48,2167.55,2080.71,118.202,136.352,127.849,126.076,18.1504
helicopter,234,100,2050.84,2173.53,2090.67,119.898,139.942,129.343,122.686,20.044
helicopter,235,100,2060.87,2182.38,2100.06,122.063,140.229,131.117,121.511,18.1658
helicopter,236,100,2066.79,2193.74,2110.76,122.407,142.283,132.507,126.956,19.8752
helicopter,237,100,2077.58,2204.35,2120.24,124.574,142.778,133.926,126.768,18.2043
helicopter,238,100,2091.98,2218.77,2129.84,115.243,134.735,125.047,126.793,19.4923
helicopter,239,100,2100.07,2230.75,2141,117.601,135.988,126.504,130.678,18.3866
helicopter,240,100,2109.78,2239.86,2150.56,118.772,136.82,127.989,130.088,18.0487
helicopter,241,100,2115.55,2247.02,2160.41,119.22,138.769,129.293,131.47,19.5492
helicopter,242,100,2017.35,2145.04,2060.09,120.852,141.127,131.173,127.688,20.2743
helicopter,243,100,2030.93,2157.99,2069.99,122.374,141.849,132.71,127.064,19.4752
helicopter,244,100,2039.95,2165.37,2080.19,124.686,143.404,134.115,125.425,18.718
helicopter,245,100,2047.87,2172.36,2089.82,115.276,134.975,124.975,124.49,19.6992
helicopter,246,100,2058.81,2189.51,2100.64,116.407,135.683,126.495,130.701,19.2752
helicopter,247,100,2072.2,2195.01,2109.78,118.971,137.749,128.02,122.818,18.7779
helicopter,248,100,2080.84,2209.66,2120.68,120.532,139.707,129.427,128.821,19.1747
helicopter,249,100,2089.31,2217.14,2130.19,121.809,140.748,131.005,127.835,18.9384
helicopter,250,100,2100.04,2225.12,2140.77,123.231,141.934,132.574,125.075,18.703
helicopter,251,100,2108.68,2240.34,2150.04,124.74,144.317,134.162,131.655,19.5766
helicopter,252,100,2122.74,2246.93,2160.3,115.974,134.188,125.086,124.193,18.2138
helicopter,253,100,2021.29,2145.5,2059.92,117.321,135.84,126.456,124.207,18.5192
helicopter,254,100,2028.48,2157.53,2069.83,118.489,137.99,127.903,129.048,19.5015
helicopter,255,100,2041.16,2165.44,2080.58,119.636,138.435,129.579,124.276,18.7988
helicopter,256,100,2048.85,2177.11,2090.34,121.604,140.978,131.001,128.253,19.3739
helicopter,257,100,2062.26,2188.38,2101.41,122.618,141.998,132.41,126.129,19.3798
helicopter,258,100,2068.82,2198.89,2110.29,124.655,143.96,134.041,130.07,19.3042
helicopter,259,100,2078.33,2205.04,2119.42,116.489,134.182,125.069,126.711,17.6927
helicopter,260,100,2089.28,2217.39,2129.85,116.524,135.951,126.451,128.105,19.4268
helicopter,261,100,2099.28,2224.49,2139.94,118.828,137.32,128.131,125.203,18.4923
helicopter,262,100,2113.35,2237.1,2150.98,120.092,138.141,129.4,123.747,18.049
helicopter,263,100,2121.39,2245.54,2159.89,122.23,140.962,130.978,124.153,18.7322
helicopter,264,100,2021.46,2151.15,2060.11,122.507,143.7,132.661,129.693,21.1933
helicopter,265,100,2032.41,2154.69,2070.98,125.704,143.398,134.032,122.275,17.694
helicopter,266,100,2040.78,2169.03,2080.66,115.482,134.12,125.094,128.25,18.6378
helicopter,267,100,2048.44,2173.27,2090.81,116.673,136.718,126.419,124.827,20.0451
helicopter,268,100,2061.08,2184.82,2100.98,119.257,137.362,127.959,123.735,18.1051
helicopter,269,100,2070.39,2195.04,2109.92,119.617,139.142,129.433,124.647,19.5249
helicopter,270,100,2080.25,2208.62,2119.68,121.592,140.865,130.874,128.373,19.2734
helicopter,271,100,2093.07,2218.26,2130.48,122.067,141.072,132.382,125.188,19.0056
helicopter,272,100,2099.33,2229.05,2139.37,124.96,143.167,134.081,129.726,18.2068
helicopter,273,100,2108.11,2237.86,2149.9,115.913,134.374,125.144,129.747,18.461
helicopter,274,100,2118.8,2249.49,2159.53,117.228,135.588,126.57,130.691,18.3601
helicopter,275,100,2018.91,2148.58,2059.96,118.581,136.519,127.932,129.667,17.9377
helicopter,276,100,2032.07,2158.78,2069.44,119.648,139.529,129.699,126.711,19.8815
helicopter,277,100,2043.69,2168.06,2079.91,121.335,140.241,131.023,124.37,18.9068
helicopter,278,100,2050.92,2175.57,2090.51,123.378,142.255,132.665,124.651,18.8776
helicopter,279,100,2057.96,2192.78,2100.37,125.593,144.49,134.037,134.818,18.897
helicopter,280,100,2070.83,2194.02,2109.2,115.981,134.331,125.025,123.195,18.3492
helicopter,281,100,2080.62,2204.94,2120.1,117.456,135.146,126.462,124.319,17.6899
helicopter,282,100,2087.97,2222.03,2130.72,118.774,136.513,127.827,134.067,17.7388
helicopter,283,100,2100.4,2227.37,2140.3,120.066,138.484,129.424,126.971,18.4182
helicopter,284,100,2107.88,2240.88,2150.19,121.173,141.072,131.066,133.005,19.8996
helicopter,285,100,2122.31,2248.64,2160.76,122.716,142.353,132.464,126.337,19.6361
helicopter,286,100,2022.32,2149.53,2060.42,124.945,143.245,133.885,127.217,18.2998
helicopter,287,100,2028.93,2160.92,2069.68,116.233,133.907,124.937,131.99,17.6738
helicopter,288,100,2039.1,2165.76,2080.18,116.272,135.43,126.355,126.654,19.1573
helicopter,289,100,2049.84,2178.34,2090.28,118.565,138.238,127.838,128.5,19.6723
helicopter,290,100,2062.9,2184.87,2099.49,120.308,139.539,129.505,121.977,19.2311
helicopter,291,100,2069.29,2197.13,2111.13,120.523,140.772,131.076,127.831,20.2489
helicopter,292,100,2077.41,2206.93,2120.52,123.393,141.005,132.368,129.513,17.6125
helicopter,293,100,2090.43,2215.64,2130.23,124.947,143.568,134.194,125.212,18.6212
helicopter,294,100,2098.19,2229.34,2139.66,116.082,134.418,124.867,131.148,18.3354
helicopter,295,100,2111.64,2238.12,2150.11,115.892,135.232,126.387,126.477,19.3403
helicopter,296,100,2115.32,2243.29,2159.52,118.871,137.475,128.074,127.971,18.6041
helicopter,297,100,2019.64,2145.38,2060.52,120.303,138.775,129.494,125.738,18.4721
helicopter,298,100,2028.37,2154.17,2070.05,120.949,140.471,130.847,125.793,19.5224
helicopter,299,100,2040.97,2167.01,2080.24,123.49,141.415,132.435,126.04,17.9243
helicopter,300,100,2048.65,2176.38,2089.74,125.117,144.499,133.986,127.735,19.3823
helicopter,301,100,2058.79,2187.99,2099.77,115.709,134.193,125.032,129.204,18.4838
helicopter,302,100,2068.52,2194.71,2110.2,117.129,136.518,126.488,126.19,19.3894
helicopter,303,100,2080.22,2205.02,2120.8,118.13,137.828,127.803,124.808,19.6979
helicopter,304,100,2091.08,2215.31,2130.11,118.75,138.639,129.414,124.227,19.8881
helicopter,305,100,2099.4,2227.67,2140.56,121.215,141.472,131.033,128.264,20.2567
helicopter,306,100,2109.5,2236.83,2150.21,122.944,142.304,132.466,127.329,19.3604
helicopter,307,100,2121.31,2247.37,2160.22,125.355,142.985,134.016,126.058,17.6305
helicopter,308,100,2018.82,2149.49,2060.01,115.806,134.407,124.978,130.667,18.6013
helicopter,309,100,2033,2156.57,2070.24,117.942,136.411,126.295,123.567,18.4684
helicopter,310,100,2037.21,2167.87,2079.88,118.759,137.883,128.245,130.661,19.1234
helicopter,311,100,2050.66,2178.08,2090.42,119.828,139.055,129.482,127.415,19.2261
helicopter,312,100,2058.52,2183.29,2100.3,121.355,140.021,130.948,124.777,18.6663
helicopter,313,100,2070.06,2202.71,2109.92,122.497,141.351,132.532,132.646,18.8544
helicopter,314,100,2078.46,2212.11,2120.07,124.019,143.015,133.973,133.657,18.9961
helicopter,315,100,2085.59,2223.71,2130.31,116.464,134.323,125.022,138.123,17.8591
helicopter,316,100,2101.24,2228.85,2139.7,116.591,135.871,126.437,127.616,19.2797
helicopter,317,100,2110.33,2237.11,2150.49,118.46,137.279,128.046,126.788,18.8196
helicopter,318,100,2121.91,2244.52,2160.44,120.5,138.164,129.394,122.619,17.6639
helicopter,319,100,2021.22,2149.63,2060.69,122.177,139.776,130.933,128.408,17.5993
helicopter,320,100,2031.71,2160.71,2070.2,123.25,142.287,132.43,128.999,19.0365
helicopter,321,100,2041.38,2166.29,2080.22,124.387,142.577,133.926,124.908,18.1893
helicopter,322,100,2049.02,2184.86,2090.72,115.48,133.509,124.849,135.843,18.0292
helicopter,323,100,2059.02,2190.23,2099.88,116.251,135.779,126.775,131.211,19.5274
helicopter,324,100,2068.92,2199.41,2110.16,118.78,138.107,127.952,130.489,19.3279
helicopter,325,100,2075.66,2209.64,2119.8,119.922,139.622,129.328,133.977,19.7004
helicopter,326,100,2089.02,2215.49,2130.39,121.789,140.564,131.083,126.461,18.7752
helicopter,327,100,2099.03,2226.61,2140,123.143,142.278,132.628,127.58,19.135
helicopter,328,100,2109.49,2240.25,2149.75,124.862,143.743,134.049,130.752,18.8815
helicopter,329,100,2120.25,2246.51,2160.06,115.84,134.152,124.957,126.26,18.3122
helicopter,330,100,2020.79,2147.38,2059.56,117.554,135.334,126.484,126.592,17.7797
helicopter,331,100,2031.93,2159.75,2070.27,118.265,137.434,128.074,127.812,19.168
helicopter,332,100,2041.02,2167.21,2080.34,120.744,139.49,129.275,126.185,18.7459
helicopter,333,100,2051.47,2175.67,2090.44,121.8,140.434,130.987,124.193,18.6339
helicopter,334,100,2060.38,2182.41,2099.94,122.723,142.07,132.376,122.025,19.3462
helicopter,335,100,2068.22,2197.45,2109.49,122.659,142.757,133.93,129.23,20.0979
helicopter,336,100,2076.9,2205.91,2119.94,115.382,134.704,124.874,129.012,19.3212
helicopter,337,100,2093.2,2219.67,2130.46,116.217,135.819,126.432,126.478,19.6016
helicopter,338,100,2097.17,2230,2140.17,118.886,137.894,128.078,132.832,19.008
helicopter,339,100,2107.79,2238.35,2149.96,120.266,139.614,129.84,130.551,19.3488
helicopter,340,100,2118.07,2249.18,2160.18,119.938,139.948,130.943,131.118,20.0103
helicopter,341,100,2020.25,2147.36,2060.35,122.755,141.556,132.483,127.11,18.8015
helicopter,342,100,2031.72,2157.14,2070.19,124.655,143.809,134.002,125.424,19.1544
helicopter,343,100,2040.85,2164.72,2080.6,115.56,134.096,124.899,123.867,18.5357
helicopter,344,100,2050.04,2174.46,2090.22,117.256,136.098,126.449,124.42,18.8419
helicopter,345,100,2058.82,2182.62,2099.82,117.546,137.355,128.056,123.798,19.8089
helicopter,346,100,2070.12,2200.44,2110.26,119.968,138.804,129.538,130.328,18.8357
helicopter,347,100,2080.47,2209.17,2120.34,121.294,140.929,131.119,128.697,19.6349
helicopter,348,100,2090.43,2220.5,2130.84,123.022,141.03,132.392,130.067,18.0083
helicopter,349,100,2098.62,2228.2,2140.52,124.367,144.719,133.926,129.573,20.3518
helicopter,350,100,2111.13,2238.11,2150.57,116.327,134.528,124.944,126.978,18.2005
helicopter,351,100,2120.42,2242.13,2159.97,116.866,136.673,126.41,121.705,19.8072
helicopter,352,100,2019.37,2146.99,2059.12,118.965,139.05,128.097,127.618,20.0842
